Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20,Profile_iter_21,Profile_iter_22,Profile_iter_23,Profile_iter_24,Profile_iter_25,Profile_iter_26,Profile_iter_27,Profile_iter_28,Profile_iter_29,Profile_iter_30,Profile_iter_31,Profile_iter_32,Profile_iter_33,Profile_iter_34,Profile_iter_35,Profile_iter_36,Profile_iter_37,Profile_iter_38,Profile_iter_39,Profile_iter_40,Profile_iter_41,Profile_iter_42,Profile_iter_43,Profile_iter_44,Profile_iter_45,Profile_iter_46,Profile_iter_47,Profile_iter_48,Profile_iter_49,Profile_iter_50,Profile_iter_51,Profile_iter_52,Profile_iter_53,Profile_iter_54,Profile_iter_55
177,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.6778716866903505,2.5685703208382513,2.5685703208382513,2.4659347687449973,2.4659347687449973,2.3679069238356654,2.3679069238356654,2.3679069238356654,2.2637481214018527,2.2637481214018527,2.2637481214018527,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
178,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.6541027666334713,2.5450702993166665,2.5450702993166665,2.442871707343256,2.442871707343256,2.345359999022964,2.345359999022964,2.345359999022964,2.241518819105486,2.241518819105486,2.241518819105486,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
179,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.630854297262495,2.5220907284809844,2.5220907284809844,2.420329096627418,2.420329096627418,2.3232253104802565,2.3232253104802565,2.3232253104802565,2.2196351595924,2.2196351595924,2.2196351595924,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
180,2.613679321342774,2.610889939561064,2.5996632103158053,2.608845977063978,2.6101373083936235,2.60845659986777,2.617139402765307,2.6152308556292,2.615202396686371,2.616658151185991,2.600100881702825,2.60955471445806,2.6124799340997438,2.611835934698523,2.609843478628247,2.6098428896975783,2.499325959401993,2.489632103037203,2.402214832535316,2.389341603040764,2.298440697537292,2.3014963487969524,2.3081374615082115,2.1922995478213814,2.1878619249134035,2.2039867936817075,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
181,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.5839282538730224,2.4758882291357995,2.4758882291357995,2.375302356354136,2.375302356354136,2.279014414553238,2.279014414553238,2.279014414553238,2.1759263217246243,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
182,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.5613387508266516,2.453585769722273,2.453585769722273,2.3534663428439346,2.3534663428439346,2.2578448910695483,2.2578448910695483,2.2578448910695483,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
183,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.5387500645942547,2.4312779444717076,2.4312779444717076,2.3316149166887996,2.3316149166887996,2.2364554004415176,2.2364554004415176,2.2364554004415176,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
184,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.5161621960246467,2.4089709368839323,2.4089709368839323,2.3097643081964563,2.3097643081964563,2.215030854884647,2.215030854884647,2.215030854884647,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
185,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.4927436881145093,2.3868932221978696,2.3868932221978696,2.28831615032047,2.28831615032047,2.1940087599441354,2.1940087599441354,2.1940087599441354,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
186,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.469131158056502,2.3651027172725616,2.3651027172725616,2.2671250006530856,2.2671250006530856,2.173364654756634,2.173364654756634,2.173364654756634,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
187,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.4455194479124875,2.343236030970819,2.343236030970819,2.2457325425123447,2.2457325425123447,2.1525743827106396,2.1525743827106396,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
188,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.4219085583343922,2.3213701652349954,2.3213701652349954,2.224340904937522,2.224340904937522,2.131625445875329,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
189,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.359250365841403,2.2860566278366,2.2860566278366,2.2034975767166936,2.2034975767166936,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
190,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.243638350716388,2.2320523947689637,2.2320523947689637,2.182650529842258,2.182650529842258,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
191,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.1280271578175345,2.177935119205684,2.177935119205684,2.1615054103003377,2.1615054103003377,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
192,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.0125428188618972,2.01920677629699,2.0377702721583413,2.1239446975856193,2.1239446975856193,2.1404871447016323,2.1404871447016323,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
193,1.8922104987544355,1.8922104987544355,1.8922104987544355,1.8922104987544355,1.8922104987544355,1.8922104987544355,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.062749231870023,2.075703373768354,2.119735609733514,2.119735609733514,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
194,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.0973565636140936,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
195,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
196,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
197,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
198,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
199,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
200,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
201,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
202,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
203,1.8296404840508174,1.8403446754170554,1.849674379461299,1.8592186060258231,1.8721262908673333,1.8828415095709503,1.8939783396592222,1.9093191702764398,1.9212145643479048,1.9344071235473845,1.9531876639658496,1.9665307019131095,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
