Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2
35,-0.11400187454224675,-0.11400187454224675,-0.11400187454224675
36,-0.11456883603471446,-0.11456883603471446,-0.11456883603471446
37,-0.11513484841101651,-0.11513484841101651,-0.11513484841101651
38,-0.115699886867212,-0.115699886867212,-0.115699886867212
39,-0.11626392666015062,-0.11626392666015062,-0.11626392666015062
40,-0.11682694310902386,-0.11682694310902386,-0.11682694310902386
41,-0.11738891159690679,-0.11738891159690679,-0.11738891159690679
42,-0.11794980757230078,-0.11794980757230078,-0.11794980757230078
43,-0.11850960655066645,-0.11850960655066645,-0.11850960655066645
44,-0.11906828411595627,-0.11906828411595627,-0.11906828411595627
45,-0.11962581592214105,-0.11962581592214105,-0.11962581592214105
46,-0.12018217769473005,-0.12018217769473005,-0.12018217769473005
47,-0.12073734523228741,-0.12073734523228741,-0.12073734523228741
48,-0.12129129440794506,-0.12129129440794506,-0.12129129440794506
49,-0.12184400117090777,-0.12184400117090777,-0.12184400117090777
50,-0.12239544154795434,-0.12239544154795434,-0.12239544154795434
51,-0.12294559164493346,-0.12294559164493346,-0.12294559164493346
52,-0.12349442764825447,-0.12349442764825447,-0.12349442764825447
53,-0.12404192582637075,-0.12404192582637075,-0.12404192582637075
54,-0.12458806253126042,-0.12458806253126042,-0.12458806253126042
55,-0.12513281419989852,-0.12513281419989852,-0.12513281419989852
56,-0.1256761573557248,-0.1256761573557248,-0.1256761573557248
57,-0.1262180686101051,-0.1262180686101051,-0.1262180686101051
58,-0.12675852466378756,-0.12675852466378756,-0.12675852466378756
59,-0.1272975023083509,-0.1272975023083509,-0.1272975023083509
