Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20
258,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
259,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
260,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
261,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
262,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926346,2.003805448299584,2.0191309135451236,2.037649738293286,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
263,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.909305116076147,1.921168115395836,1.9343615710094595,1.9531478083463154,1.9664302358827894,1.9822882741926346,2.003805448299584,2.0191309135451236,2.037649738293286,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
264,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463152,1.9664302358827892,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
265,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463152,1.9664302358827892,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
266,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483652,1.8828206772019291,1.8940906527971395,1.909305116076147,1.921168115395836,1.9343615710094595,1.9531478083463154,1.9664302358827894,1.9822882741926346,2.003805448299584,2.0191309135451236,2.037649738293286,2.054321065190302,2.0757971813297695,2.0928306041846634,2.1116424359611266,2.126770462411887
267,1.82962142027346,1.8404810111259442,1.8498231188576648,1.8592008462589824,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463156,1.9664302358827896,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
268,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483648,1.8828206772019287,1.894090652797139,1.9093051160761474,1.9211681153958364,1.93436157100946,1.9531478083463154,1.9664302358827894,1.9822882741926342,2.003805448299584,2.0191309135451245,2.037649738293287,2.054321065190302,2.0757971813297695,2.0928306041846634,2.1116424359611266,2.126770462411887
269,1.82962142027346,1.8404810111259442,1.8498231188576648,1.8592008462589824,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463156,1.9664302358827896,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
270,1.82962142027346,1.8404810111259442,1.8498231188576648,1.8592008462589824,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463156,1.9664302358827896,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.0953353511745414,2.1153258579960497
271,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483648,1.8828206772019287,1.894090652797139,1.9093051160761474,1.9211681153958364,1.93436157100946,1.9531478083463154,1.9664302358827894,1.979937271035564,1.979937271035564,1.979937271035564,1.979937271035564,1.9918066213274914,1.9918066213274914,2.0061235063559506,2.0061235063559506,2.0253549836523748
272,1.82962142027346,1.8404810111259442,1.8498231188576648,1.8592008462589824,1.872081059548365,1.882820677201929,1.8940906527971393,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9035144116659524,1.9150475455511924,1.9150475455511924,1.9286956944904745,1.9286956944904745,1.9475801978023768
273,1.8296214202734604,1.8404810111259446,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.841795779719447,1.8530613705163623,1.8530613705163623,1.8660407833664676,1.8660407833664676,1.8842070556123962
274,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7797696047088936,1.7905666668056894,1.7905666668056894,1.8034386257483408,1.8034386257483408,1.820793633572867
275,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7180845566419727,1.7284009398666376,1.7284009398666376,1.7408820606988853,1.7408820606988853,1.7578291346844839
276,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.6563890880756729,1.666477942304875,1.666477942304875,1.6782945168982628,1.6782945168982628,1.6949485553254369
277,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.5948500909976873,1.604690597175844,1.604690597175844,1.6157076621192847,1.6157076621192847,1.6315689896369556
278,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5340552745085938,1.5434016240586519,1.5434016240586519,1.553130694647314,1.553130694647314,1.568190109547528
279,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.473261140158947,1.482336541448599,1.482336541448599,1.4928484401364361,1.4928484401364361,1.5050351199652394
280,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.412496473587184,1.4213782194341615,1.4213782194341615,1.4326729462211738,1.4326729462211738,1.4442088382114082
281,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4213956359998803,1.4299664310206495,1.4299664310206495,1.4358373490186762,1.4358373490186762,1.4478112578164313
282,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.4449295738560974,1.453132160127014,1.453132160127014,1.4531321601250917,1.4531321601250917,1.4616492600226856
283,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4684641796485727,1.4765017653887778,1.4765017653887778,1.476501765388638,1.476501765388638,1.4765017653888473
284,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4919994497366837,1.4998720349461774,1.4998720349461774,1.4998720349478203,1.4998720349478203,1.4998720349485306
285,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5157185385902447,1.5232429651262505,1.5232429651262505,1.5232429651266415,1.5232429651266415,1.5232429651278532
286,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.539675228114334,1.546985244887118,1.546985244887118,1.546985244887213,1.546985244887213,1.5469852448878023
287,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.566422264975214,1.5735915056812786,1.5735915056812786,1.5735915056813996,1.5735915056813996,1.573591505681513
288,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.5934196199350263,1.6003822396176117,1.6003822396176117,1.6003822396177239,1.6003822396177239,1.6003822396178542
289,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6205113561913111,1.6271941033701647,1.6271941033701647,1.627194103370197,1.627194103370197,1.6271941033703303
290,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6476037341665544,1.6541661716984333,1.6541661716984333,1.654166171698471,1.654166171698471,1.6541661716985219
291,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6748580994536955,1.6813002273385993,1.6813002273385993,1.6813002273386428,1.6813002273386428,1.6813002273386868
292,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7039871206244608,1.7101935153336925,1.7101935153336925,1.710193515333722,1.710193515333722,1.7101935153337702
293,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.735102670370203,1.7411413422806052,1.7411413422806052,1.7411413422806223,1.7411413422806223,1.741141342280661
294,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.766218846106929,1.7721544893021004,1.7721544893021004,1.7721544893021197,1.7721544893021197,1.7721544893021401
295,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.7973703361146944,1.8031682583006872,1.8031682583006872,1.8031682583007087,1.8031682583007087,1.8031682583007307
296,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8288019446367192,1.8343882293459401,1.8343882293459401,1.8343882293459517,1.8343882293459517,1.8343882293459755
297,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8609429917218425,1.8664408299089688,1.8664408299089688,1.866440829908979,1.866440829908979,1.8664408299089947
298,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483652,1.8828206772019291,1.8940906527971395,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.8961872224258578,1.901596614090889,1.901596614090889,1.9015966140909004,1.9015966140909004,1.9015966140909124
299,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9315036667705852,1.9315036667705852,1.9315036667705852,1.9315036667705852,1.9315036667705852,1.9315036667705852,1.9315036667705852,1.936753003875858,1.936753003875858,1.9367530038758687,1.9367530038758687,1.9367530038758816
300,1.8296214202734602,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.8720810595483648,1.8828206772019291,1.894090652797139,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463156,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.037649738293287,2.054321065190302,2.0757971813297695,2.0928306041846634,2.099197908697798,2.0858682148283103
301,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483648,1.8828206772019287,1.894090652797139,1.9093051160761474,1.9211681153958364,1.93436157100946,1.9531478083463154,1.9664302358827894,1.9822882741926342,2.003805448299584,2.0191309135451245,2.037649738293287,2.054321065190302,2.0757971813297695,2.0928306041846634,2.1116424359611257,2.126770462411887
302,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.8720810595483652,1.8828206772019291,1.8940906527971395,1.909305116076147,1.921168115395836,1.9343615710094595,1.9531478083463154,1.9664302358827894,1.9822882741926346,2.003805448299584,2.0191309135451236,2.037649738293286,2.054321065190302,2.0757971813297695,2.0928306041846634,2.1116424359611266,2.126770462411887
303,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463152,1.9664302358827892,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
304,1.8296214202734604,1.8404810111259446,1.8498231188576653,1.8592008462589829,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463152,1.9664302358827892,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.1116424359611257,2.126770462411887
305,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463156,1.9664302358827896,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
306,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
307,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
308,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
309,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
310,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
311,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
312,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
313,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
314,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
315,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
316,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
317,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
318,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
319,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
320,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
321,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
322,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
323,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
324,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
325,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
326,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
327,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
328,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
329,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
330,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
331,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
