Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20,Profile_iter_21,Profile_iter_22,Profile_iter_23,Profile_iter_24,Profile_iter_25,Profile_iter_26,Profile_iter_27,Profile_iter_28,Profile_iter_29,Profile_iter_30,Profile_iter_31,Profile_iter_32,Profile_iter_33,Profile_iter_34,Profile_iter_35,Profile_iter_36,Profile_iter_37,Profile_iter_38,Profile_iter_39,Profile_iter_40,Profile_iter_41,Profile_iter_42,Profile_iter_43,Profile_iter_44,Profile_iter_45,Profile_iter_46,Profile_iter_47,Profile_iter_48,Profile_iter_49,Profile_iter_50,Profile_iter_51,Profile_iter_52,Profile_iter_53,Profile_iter_54,Profile_iter_55,Profile_iter_56,Profile_iter_57,Profile_iter_58,Profile_iter_59,Profile_iter_60,Profile_iter_61,Profile_iter_62,Profile_iter_63,Profile_iter_64,Profile_iter_65,Profile_iter_66,Profile_iter_67,Profile_iter_68,Profile_iter_69,Profile_iter_70,Profile_iter_71,Profile_iter_72,Profile_iter_73,Profile_iter_74,Profile_iter_75,Profile_iter_76,Profile_iter_77,Profile_iter_78,Profile_iter_79,Profile_iter_80,Profile_iter_81,Profile_iter_82,Profile_iter_83,Profile_iter_84,Profile_iter_85,Profile_iter_86,Profile_iter_87,Profile_iter_88,Profile_iter_89,Profile_iter_90,Profile_iter_91,Profile_iter_92,Profile_iter_93,Profile_iter_94,Profile_iter_95,Profile_iter_96,Profile_iter_97,Profile_iter_98,Profile_iter_99,Profile_iter_100,Profile_iter_101,Profile_iter_102,Profile_iter_103,Profile_iter_104,Profile_iter_105,Profile_iter_106,Profile_iter_107
217,1.8295765985792574,1.8344343567791623,1.8391762788187005,1.843724621861761,1.8491032367208244,1.8536833413543057,1.8588438568659311,1.8647395549004384,1.869909755285234,1.8753609206365522,1.8818539118543762,1.887201932713739,1.89303268730379,1.8998513945431774,1.9053692426365758,1.9117245876100248,1.9195469863008208,1.9256594745951208,1.9327696783927861,1.9411518117750723,1.9475880693501126,1.9552061566307752,1.9645014516746808,1.9713385354854365,1.9796382679998759,1.9897800943787043,1.9967407038584242,2.005901973046379,2.016516646392219,2.0241960941312964,2.034207353034483,2.04227422628675,2.0531407154009482,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.1435364209270773,2.152498521722592,2.1607139012515884,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
218,1.8295765985792574,1.8344343567791623,1.8391762788187005,1.843724621861761,1.8491032367208244,1.8536833413543057,1.8588438568659311,1.8647395549004384,1.869909755285234,1.8753609206365522,1.8818539118543762,1.887201932713739,1.89303268730379,1.8998513945431774,1.9053692426365758,1.9117245876100248,1.9195469863008208,1.9256594745951208,1.9327696783927861,1.9411518117750723,1.9475880693501126,1.9552061566307752,1.9645014516746808,1.9713385354854365,1.9796382679998759,1.9897800943787043,1.9967407038584242,2.005901973046379,2.016516646392219,2.0241960941312964,2.034207353034483,2.04227422628675,2.0531407154009482,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.1435364209270764,2.152498521722592,2.1607139012515875,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
219,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.8536833413543055,1.8588438568659313,1.8647395549004382,1.8699097552852342,1.8753609206365525,1.8818539118543764,1.8872019327137393,1.8930326873037902,1.8998513945431772,1.905369242636576,1.9117245876100246,1.919546986300821,1.925659474595121,1.9327696783927863,1.9411518117750726,1.9475880693501129,1.955206156630775,1.964501451674681,1.9713385354854362,1.9796382679998756,1.989780094378704,1.9967407038584244,2.005901973046379,2.016516646392219,2.0241960941312964,2.034207353034483,2.04227422628675,2.0531407154009482,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.1435364209270773,2.152498521722592,2.1607139012515884,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
220,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.8536833413543055,1.8588438568659313,1.8647395549004382,1.8699097552852342,1.8753609206365525,1.8818539118543764,1.8872019327137393,1.8930326873037902,1.8998513945431772,1.905369242636576,1.9117245876100246,1.919546986300821,1.925659474595121,1.9327696783927863,1.9411518117750726,1.9475880693501129,1.955206156630775,1.964501451674681,1.9713385354854362,1.9796382679998756,1.989780094378704,1.9967407038584244,2.005901973046379,2.016516646392219,2.0241960941312964,2.034207353034483,2.04227422628675,2.0531407154009482,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.143536420927077,2.152498521722592,2.160713901251588,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.1853603606413774,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
221,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.8536833413543055,1.8588438568659313,1.8647395549004382,1.8699097552852342,1.8753609206365525,1.8818539118543764,1.8872019327137393,1.8930326873037902,1.8998513945431772,1.905369242636576,1.9117245876100246,1.919546986300821,1.925659474595121,1.9327696783927863,1.9411518117750726,1.9475880693501129,1.955206156630775,1.964501451674681,1.9713385354854362,1.9796382679998756,1.989780094378704,1.9967407038584244,2.005901973046379,2.016516646392219,2.0241960941312964,2.034207353034483,2.04227422628675,2.0531407154009482,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.143536420927077,2.152498521722592,2.160713901251588,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.1853603606413774,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
222,1.829576598579257,1.834434356779162,1.8391762788187,1.8437246218617604,1.849103236720824,1.8536833413543057,1.8588438568659316,1.864739554900438,1.8699097552852344,1.8753609206365527,1.8818539118543767,1.8872019327137395,1.89303268730379,1.8998513945431774,1.9053692426365763,1.9117245876100244,1.9195469863008212,1.9256594745951212,1.9327696783927861,1.9411518117750728,1.947588069350113,1.9552061566307748,1.9645014516746813,1.971338535485436,1.9796382679998759,1.9897800943787038,1.9905143490522008,1.9905143490522008,1.9905143490522008,1.9905143490522008,1.9905143490522008,2.0337714827280036,2.0337714827280036,2.061279037107485,2.069505184673994,2.0775407714120337,2.0884663679458,2.0991191559814073,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.143536420927077,2.152498521722592,2.160713901251588,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
223,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.8536833413543055,1.8588438568659313,1.8647395549004382,1.8699097552852342,1.8753609206365525,1.8818539118543764,1.8872019327137393,1.8930326873037902,1.8998513945431772,1.905369242636576,1.9117245876100246,1.919546986300821,1.925659474595121,1.9327696783927863,1.9411518117750726,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.945437583736552,1.9875057526506585,1.9875057526506585,2.0328736878815805,2.0328736878815805,2.0775407714120337,2.078114223690661,2.078114223690661,2.107993093322893,2.117302452093182,2.1254366772358253,2.1360123463938976,2.143536420927077,2.152498521722592,2.160713901251588,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
224,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.853683341354306,1.8588438568659313,1.8647395549004382,1.8699097552852342,1.8753609206365525,1.8818539118543764,1.8872019327137393,1.8930326873037897,1.8998513945431776,1.905369242636576,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9060176025898423,1.9447360685132364,1.9447360685132364,1.986846157494388,1.986846157494388,2.030187378163447,2.030187378163447,2.030187378163447,2.0822589659091464,2.0822589659091464,2.1254366772358253,2.134234425455792,2.1435364209270764,2.152498521722592,2.1607139012515875,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
225,1.8295765985792571,1.8344343567791621,1.8391762788187003,1.8437246218617607,1.8491032367208242,1.8536833413543055,1.8588438568659313,1.8647395549004382,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.866849010033325,1.9045407210823015,1.9045407210823015,1.9454123536634027,1.9454123536634027,1.985909888429236,1.985909888429236,1.985909888429236,2.035250476704441,2.035250476704441,2.084135521406708,2.084135521406708,2.141909239300574,2.141909239300574,2.141909239300574,2.167498271559664,2.171471756016411,2.1755899373477776,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.198694081906928,2.2026200739529487,2.206686526401909,2.2082746904646653,2.2113972007866183,2.215361690090684,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
226,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8276812265396545,1.8643461827142134,1.8643461827142134,1.903979358895264,1.903979358895264,1.9434080658917672,1.9434080658917672,1.9434080658917672,1.9912569659209267,1.9912569659209267,2.037855718558765,2.037855718558765,2.093480883412075,2.093480883412075,2.093480883412075,2.1465458119990695,2.1465458119990695,2.1465458119990695,2.181744810278107,2.185360360641377,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.215361690090684,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
227,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.7903626062544764,1.8252967821724007,1.8252967821724007,1.862547171946888,1.862547171946888,1.900907051174061,1.900907051174061,1.900907051174061,1.9472642629571753,1.9472642629571753,1.9925971184348499,1.9925971184348499,2.0465190246159164,2.0465190246159164,2.0465190246159164,2.0979094881785345,2.0979094881785345,2.0979094881785345,2.160374042606316,2.160374042606316,2.1908252479729713,2.1936693266793235,2.1986940819069276,2.2026200739529487,2.206686526401909,2.208274690464666,2.2113972007866183,2.2153616900906847,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.232022159449002,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
228,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.756418969773203,1.7892223869451387,1.7892223869451387,1.8247264203207298,1.8247264203207298,1.8604744237215158,1.8604744237215158,1.8604744237215158,1.9033360768241905,1.9033360768241905,1.9474030351417018,1.9474030351417018,1.9995579723496109,1.9995579723496109,1.9995579723496109,2.049538522565648,2.049538522565648,2.049538522565648,2.1100756387517263,2.1100756387517263,2.165892363047621,2.165892363047621,2.1986940819069276,2.2026200739529487,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906843,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
229,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7224761384849838,1.7543962764576766,1.7543962764576766,1.788831417962883,1.788831417962883,1.8231505151948568,1.8231505151948568,1.8231505151948568,1.8647243935070041,1.8647243935070041,1.9052957862833162,1.9052957862833162,1.9536284039229308,1.9536284039229308,1.9536284039229308,2.001998259969103,2.001998259969103,2.001998259969103,2.0597780400901917,2.0597780400901917,2.114063002507411,2.114063002507411,2.1834079152810917,2.1834079152810917,2.206686526401909,2.2082746904646657,2.2113972007866183,2.2153616900906847,2.218904939565465,2.222236630392798,2.2240237952419495,2.2274183138428043,2.23069590945745,2.2320221594490017,2.2347320702840885,2.2375031228878304,2.240333594729204,2.2427089458086638,2.2453742844931313,2.24592758342666,2.2505300842907174,2.2534920627672803,2.256596027513561,2.2640067893129943,2.2662238909086607,2.2681345151891352,2.2751554608910807,2.2773970871237403,2.285255314977471,2.2868755436243253,2.294536892072404,2.2959873291734465,2.30191885567896,2.3037471711031063,2.3107901106415136,2.3116971534128536,2.318670857180041,2.3193772152970644,2.324388758467182,2.324628467131861,2.3311104711012067,2.3309744837767137,2.337331574029249,2.338713774498226,2.342559197840335,2.3422375222117604,2.3472949378079644,2.3463994911367436,2.351028699632523,2.3568138546880495,2.3560026803683267,2.3616770608843822,2.355773727499698,2.356752713009226,2.3549254838693408,2.361171516850971,2.358207630394365,2.35700532050867
